1.0000000000000000000000000 0.0000000596046447753906250
2.1544346809387207031250000 0.0000002384185791015625000
4.6415886878967285156250000 0.0000004768371582031250000
10.0000000000000000000000000 0.0000009536743164062500000
21.5443477630615234375000000 0.0000019073486328125000000
46.4158897399902343750000000 0.0000038146972656250000000
100.0000000000000000000000000 0.0000076293945312500000000
215.4434661865234375000000000 0.0000152587890625000000000
464.1588745117187500000000000 0.0000305175781250000000000
1000.0000000000000000000000000 0.0000610351562500000000000
2154.4345703125000000000000000 0.0002441406250000000000000
4641.5883789062500000000000000 0.0004882812500000000000000
9999.9990234375000000000000000 0.0009765625000000000000000
21544.3457031250000000000000000 0.0019531250000000000000000
46415.8867187500000000000000000 0.0039062500000000000000000
100000.0000000000000000000000000 0.0078125000000000000000000
215443.4687500000000000000000000 0.0156250000000000000000000
464158.8750000000000000000000000 0.0312500000000000000000000
1000000.0000000000000000000000000 0.0625000000000000000000000
2154434.7500000000000000000000000 0.2500000000000000000000000
4641589.0000000000000000000000000 0.5000000000000000000000000
10000000.0000000000000000000000000 1.0000000000000000000000000
21544346.0000000000000000000000000 2.0000000000000000000000000
46415888.0000000000000000000000000 4.0000000000000000000000000
100000000.0000000000000000000000000 8.0000000000000000000000000
215443472.0000000000000000000000000 16.0000000000000000000000000
464158880.0000000000000000000000000 32.0000000000000000000000000
1000000000.0000000000000000000000000 64.0000000000000000000000000
2154434816.0000000000000000000000000 256.0000000000000000000000000
4641589248.0000000000000000000000000 512.0000000000000000000000000
10000001024.0000000000000000000000000 1024.0000000000000000000000000
21544349696.0000000000000000000000000 2048.0000000000000000000000000
46415892480.0000000000000000000000000 4096.0000000000000000000000000
100000006144.0000000000000000000000000 8192.0000000000000000000000000
215443488768.0000000000000000000000000 16384.0000000000000000000000000
464158916608.0000000000000000000000000 32768.0000000000000000000000000
1000000061440.0000000000000000000000000 65536.0000000000000000000000000
1.0000000000000000000000000 0.0000000596046447753906250
0.4641588926315307617187500 0.0000000298023223876953125
0.2154434770345687866210938 0.0000000149011611938476562
0.1000000014901161193847656 0.0000000074505805969238281
0.0464158877730369567871094 0.0000000037252902984619141
0.0215443465858697891235352 0.0000000018626451492309570
0.0099999997764825820922852 0.0000000009313225746154785
0.0046415887773036956787109 0.0000000004656612873077393
0.0021544345654547214508057 0.0000000002328306436538696
0.0009999999310821294784546 0.0000000001164153218269348
0.0004641588602680712938309 0.0000000000291038304567337
0.0002154434623662382364273 0.0000000000145519152283669
0.0000999999974737875163555 0.0000000000072759576141834
0.0000464158874819986522198 0.0000000000036379788070917
0.0000215443469642195850611 0.0000000000018189894035459
0.0000099999997473787516356 0.0000000000009094947017729
0.0000046415889300988055766 0.0000000000004547473508865
0.0000021544346964219585061 0.0000000000002273736754432
0.0000009999999974752427079 0.0000000000001136868377216
0.0000004641588873255386716 0.0000000000000284217094304
0.0000002154434639578539645 0.0000000000000142108547152
0.0000001000000011686097423 0.0000000000000071054273576
0.0000000464158880220111314 0.0000000000000035527136788
0.0000000215443467510567643 0.0000000000000017763568394
0.0000000099999999392252903 0.0000000000000008881784197
0.0000000046415888910189551 0.0000000000000004440892099
0.0000000021544346306967554 0.0000000000000002220446049
0.0000000009999999717180685 0.0000000000000001110223025
0.0000000004641588779996653 0.0000000000000000277555756
0.0000000002154434686207907 0.0000000000000000138777878
0.0000000001000000013351432 0.0000000000000000069388939
0.0000000000464158884938559 0.0000000000000000034694470
0.0000000000215443461681897 0.0000000000000000017347235
0.0000000000099999999600420 0.0000000000000000008673617
0.0000000000046415887626494 0.0000000000000000004336809
0.0000000000021544346168190 0.0000000000000000002168404
0.0000000000009999999960042 0.0000000000000000001084202
